Charge_in_mAh,Current,Voltage,Temperature
2396.5859,0.0985,5.0949,24.1885
2396.5859,0.0985,5.0963,24.1885
2396.5859,0.1002,5.0963,24.1885
2396.5859,0.1002,5.0963,24.1885
2396.5859,0.0996,5.096,24.1885
2396.5859,0.0996,5.096,24.1885
2396.5859,0.1055,5.0949,24.1885
2396.5859,0.1518,5.0834,24.1885
2396.5859,0.1278,5.0895,24.1885
2396.5859,0.1676,5.083,24.1885
2396.5859,0.2256,5.0704,24.1885
2396.5859,0.1202,5.0913,24.1885
2396.5859,0.1483,5.0866,24.1885
2396.5859,0.1301,5.0855,24.1885
2396.5859,0.0991,5.0967,24.1885
2396.5859,0.1084,5.0934,24.1885
2396.5859,0.0985,5.0963,24.1885
2396.5859,0.0979,5.0963,24.1885
2396.5859,0.0985,5.0963,24.1885
2396.5859,0.0991,5.0963,24.1885
2396.5859,0.0985,5.0963,24.1885
2396.5859,0.0985,5.0963,24.1885
2397.8125,0.0985,5.0963,24.1885
2397.8125,0.0985,5.0963,24.1885
2397.8125,0.0985,5.0963,24.1885
2397.8125,0.0991,5.0963,24.1885
2397.8125,0.0991,5.096,24.1885
2397.8125,0.0996,5.0963,24.1885
2397.8125,0.1178,5.0895,24.1885
2397.8125,0.1325,5.0888,24.1885
2397.8125,0.225,5.0708,24.1885
2397.8125,0.1717,5.0689,24.1885
2397.8125,0.2145,5.0798,24.1885
2397.8125,0.1307,5.0891,24.1885
2397.8125,0.1313,5.0902,24.1885
2397.8125,0.119,5.0913,24.1885
2397.8125,0.1202,5.0916,24.1885
2397.8125,0.1243,5.0906,24.1885
2397.8125,0.1266,5.0895,24.1885
2397.8125,0.112,5.0906,24.1885
2397.8125,0.2004,5.0747,24.1885
2397.8125,0.1957,5.0765,24.1885
2397.8125,0.2057,5.0715,24.1885
2397.8125,0.2192,5.0805,24.1885
2397.8125,0.1213,5.0895,24.1885
2397.8125,0.1442,5.0862,24.1885
2397.8125,0.1395,5.0913,24.1885
2397.8125,0.1061,5.0945,24.1885
2397.8125,0.1067,5.0949,24.1885
2397.8125,0.1055,5.0945,24.1885
2397.8125,0.1067,5.0945,24.1885
2397.8125,0.1067,5.0945,24.1885
2397.8125,0.109,5.0945,24.1885
2397.8125,0.1166,5.0902,24.1885
2397.8125,0.1155,5.0924,24.1885
2397.8125,0.1143,5.0927,24.1885
2397.8125,0.1143,5.0927,24.1885
2397.8125,0.1231,5.0913,24.1885
2397.8125,0.1143,5.0927,24.1885
2397.8125,0.1143,5.0924,24.1885
2397.8125,0.1149,5.0927,24.1885
2397.8125,0.1137,5.0916,24.1885
2397.8125,0.1196,5.0913,24.1885
2397.8125,0.1237,5.0913,24.1885
2397.8125,0.0979,5.0927,24.1885
2397.8125,0.0979,5.096,24.1885
2397.8125,0.0979,5.0963,24.1885
2399.0351,0.0979,5.0963,24.1885
2399.0351,0.1038,5.0949,24.1885
2399.0351,0.0979,5.0963,24.1885
2399.0351,0.0979,5.0956,24.1885
2399.0351,0.1219,5.0898,24.1885
2399.0351,0.1448,5.0895,24.1885
2399.0351,0.1231,5.0902,24.1885
2399.0351,0.1747,5.0801,24.1885
2399.0351,0.1319,5.0859,24.1885
2399.0351,0.1325,5.0877,24.1885
2399.0351,0.1752,5.0852,24.1885
2399.0351,0.1184,5.0913,24.1885
2399.0351,0.1178,5.0913,24.1885
2399.0351,0.1243,5.0902,24.1885
2399.0351,0.1289,5.0916,24.1885
2399.0351,0.1219,5.0916,24.1885
2399.0351,0.1219,5.0898,24.1885
2399.0351,0.1705,5.0819,24.1885
2399.0351,0.2157,5.0697,24.1885
2399.0351,0.16,5.0754,24.1885
2399.0351,0.1225,5.0895,24.1885
2399.0351,0.1547,5.0837,24.1885
2399.0351,0.1114,5.0927,24.1885
2399.0351,0.1178,5.0924,24.1885
2399.0351,0.1196,5.092,24.1885
2399.0351,0.1272,5.0891,24.1885
2399.0351,0.1448,5.083,24.1885
2399.0351,0.0973,5.0963,24.1885
2399.0351,0.0979,5.0963,24.1885
2399.0351,0.1213,5.0898,24.1885
2399.0351,0.1243,5.0906,24.1885
2399.0351,0.1307,5.0884,24.1885
2399.0351,0.1793,5.079,24.1885
2399.0351,0.1366,5.0862,24.1885
2399.0351,0.1448,5.0855,24.1885
2399.0351,0.1219,5.0866,24.1885
2399.0351,0.1178,5.0913,24.1885
2399.0351,0.1166,5.0916,24.1885
2399.0351,0.1219,5.092,24.1885
2399.0351,0.119,5.0924,24.1885
2399.0351,0.1266,5.0877,24.1885
2399.0351,0.0979,5.0963,24.1885
2399.0351,0.0979,5.0963,24.1885
2399.0351,0.0979,5.0963,24.1885
2399.0351,0.0979,5.0963,24.1885
2399.0351,0.0979,5.0963,24.1885
2400.2617,0.0973,5.0963,24.1885
2400.2617,0.0979,5.0967,24.1885
2400.2617,0.0973,5.0963,24.1885
2400.2617,0.0979,5.0963,24.1885
2400.2617,0.0973,5.0963,24.1885
2400.2617,0.0979,5.0956,24.1885
2400.2617,0.0979,5.0967,24.1885
2400.2617,0.0979,5.0967,24.1885
2400.2617,0.1213,5.0902,24.1885
2400.2617,0.1213,5.0909,24.1885
2400.2617,0.1202,5.0909,24.1885
2400.2617,0.2579,5.0769,24.1885
2400.2617,0.1905,5.078,24.1885
2400.2617,0.1289,5.0891,24.1885
2400.2617,0.136,5.088,24.1885
2400.2617,0.1202,5.0902,24.1885
2400.2617,0.1207,5.0888,24.1885
2400.2617,0.1143,5.0931,24.1885
2400.2617,0.1114,5.0931,24.1885
2400.2617,0.1272,5.0902,24.1885
2400.2617,0.119,5.0866,24.1885
2400.2617,0.0973,5.0967,24.1885
2400.2617,0.0973,5.0967,24.1885
2400.2617,0.0973,5.0967,24.1885
2400.2617,0.112,5.096,24.1885
2400.2617,0.0973,5.0967,24.1885
2400.2617,0.0973,5.0967,24.1885
2400.2617,0.1149,5.0916,24.1885
2400.2617,0.1207,5.0906,24.1885
2400.2617,0.1289,5.0898,24.1885
2400.2617,0.1852,5.0758,24.1885
2400.2617,0.1448,5.0855,24.1885
2400.2617,0.1489,5.0848,24.1885
2400.2617,0.1284,5.0895,24.1885
2400.2617,0.1243,5.0909,24.1885
2400.2617,0.1172,5.0916,24.1885
2400.2617,0.1319,5.0906,24.1885
2400.2617,0.1272,5.0902,24.1885
2400.2617,0.0985,5.0963,24.1885
2400.2617,0.0973,5.0967,24.1885
2400.2617,0.0973,5.0967,24.1885
2400.2617,0.0979,5.0967,24.1885
2400.2617,0.1026,5.0927,24.1885
2400.2617,0.0973,5.0967,24.1885
2400.2617,0.0973,5.0967,24.1885
2400.2617,0.0967,5.0934,24.1885
2400.2617,0.0967,5.0967,24.1885
2400.2617,0.0979,5.0967,24.1885
2400.2617,0.0967,5.0967,24.1885
2400.2617,0.0967,5.0967,24.1885
2401.4883,0.0973,5.0967,24.1885
2401.4883,0.0973,5.0938,24.1885
2401.4883,0.0967,5.0967,24.1885
2401.4883,0.0973,5.0967,24.1885
2401.4883,0.0973,5.0967,24.1885
2401.4883,0.0973,5.0967,24.1885
2401.4883,0.0973,5.0967,24.1885
2401.4883,0.0973,5.0967,24.1885
2401.4883,0.1243,5.092,24.1885
2401.4883,0.1219,5.0902,24.1885
2401.4883,0.1289,5.0895,24.1885
2401.4883,0.1793,5.0772,24.1885
2401.4883,0.1377,5.0909,24.1885
2401.4883,0.1483,5.0859,24.1885
2401.4883,0.1172,5.0916,24.1885
2401.4883,0.1237,5.0916,24.1885
2401.4883,0.1096,5.0931,24.1885
2401.4883,0.1313,5.0895,24.1885
2401.4883,0.0973,5.0949,24.1885
2401.4883,0.0967,5.0963,24.1885
2401.4883,0.1301,5.0855,24.1885
2401.4883,0.1207,5.088,24.1885
2401.4883,0.1237,5.0891,24.1885
2401.4883,0.1834,5.079,24.1885
2401.4883,0.1278,5.0852,24.1885
2401.4883,0.1442,5.0859,24.1885
2401.4883,0.143,5.0866,24.1885
2401.4883,0.1325,5.0916,24.1885
2401.4883,0.1213,5.0916,24.1885
2401.4883,0.1166,5.092,24.1885
2401.4883,0.1172,5.0916,24.1885
2401.4883,0.1161,5.0916,24.1885
2401.4883,0.126,5.0877,24.1885
2401.4883,0.112,5.0927,24.1885
2401.4883,0.0979,5.0963,24.1885
2401.4883,0.0985,5.0963,24.1885
2401.4883,0.0979,5.0963,24.1885
2401.4883,0.0979,5.096,24.1885
2401.4883,0.0967,5.0967,24.1885
2401.4883,0.0967,5.0963,24.1885
2401.4883,0.0967,5.0967,24.1885
2401.4883,0.0961,5.0967,24.1885
2401.4883,0.1026,5.0952,24.1885
2401.4883,0.0973,5.0967,24.1885
2401.4883,0.0967,5.0967,24.1885
2401.4883,0.0967,5.0967,24.1885
2401.4883,0.0961,5.0967,24.1885
2401.4883,0.0967,5.0967,24.1885
2401.4883,0.1014,5.0952,24.1885
2401.4883,0.0967,5.0967,24.1885
2401.4883,0.0967,5.0967,24.1885
2402.7109,0.0967,5.0963,24.1885
2402.7109,0.0967,5.0967,24.1885
2402.7109,0.0967,5.0963,24.1885
2402.7109,0.102,5.096,24.1885
2402.7109,0.0967,5.0967,24.1885
2402.7109,0.0973,5.0967,24.1885
2402.7109,0.1313,5.0938,24.1885
2402.7109,0.0979,5.0963,24.1885
2402.7109,0.0979,5.0952,24.1885
2402.7109,0.0979,5.0963,24.1885
2402.7109,0.0979,5.0963,24.1885
2402.7109,0.0961,5.0967,24.1885
2402.7109,0.0973,5.0967,24.1885
2402.7109,0.0967,5.0967,24.1885
2402.7109,0.0967,5.0967,24.1885
2402.7109,0.0973,5.0967,24.1885
2402.7109,0.0967,5.0967,24.1885
2402.7109,0.1155,5.0963,24.1885
2402.7109,0.0961,5.097,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.1002,5.0956,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.0967,5.0967,24.1885
2402.7109,0.0961,5.096,24.1885
2402.7109,0.0961,5.0967,24.1885
2402.7109,0.1032,5.0956,24.1885
2402.7109,0.0967,5.0967,24.1885
2402.7109,0.0973,5.0967,24.1885
2402.7109,0.0973,5.0945,24.1885
2402.7109,0.0973,5.0967,24.1885
2402.7109,0.0979,5.0967,24.1885
2402.7109,0.1038,5.0963,24.1885
2402.7109,0.0967,5.0956,24.1885
2402.7109,0.0961,5.097,24.1885
2402.7109,0.1243,5.0963,24.1885
2402.7109,0.0967,5.0967,24.1885
2402.7109,0.0961,5.097,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.0955,5.097,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.0961,5.097,24.1885
2402.7109,0.0961,5.097,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.0961,5.097,24.1885
2402.7109,0.0961,5.0963,24.1885
2402.7109,0.0973,5.097,24.1885
2402.7109,0.0961,5.0967,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.0967,5.097,24.1885
2402.7109,0.0961,5.097,24.1885
2402.7109,0.1026,5.0956,24.1885
2402.7109,0.0973,5.0967,24.1885
2402.7109,0.0973,5.097,24.1885
2402.7109,0.0979,5.0963,24.1885
2402.7109,0.0973,5.0967,24.1885
2402.7109,0.0973,5.0967,24.1885
2403.9297,0.102,5.0956,24.1885
2403.9297,0.0961,5.097,24.1885
2403.9297,0.0967,5.097,24.1885
2403.9297,0.1219,5.0945,24.1885
2403.9297,0.0961,5.0967,24.1885
2403.9297,0.0961,5.0967,24.1885
2403.9297,0.1026,5.097,24.1885
2403.9297,0.0961,5.0967,24.1885
2403.9297,0.0961,5.097,24.1885
2403.9297,0.0961,5.097,24.1885
2403.9297,0.1102,5.0924,24.1885
2403.9297,0.1243,5.0906,24.1885
2403.9297,0.1864,5.0862,24.1885
2403.9297,0.1506,5.0862,24.1885
2403.9297,0.133,5.0898,24.1885
2403.9297,0.1413,5.0862,24.1885
2403.9297,0.1623,5.092,24.1885
2403.9297,0.1161,5.0916,24.1885
2403.9297,0.1196,5.0934,24.1885
2403.9297,0.112,5.0877,24.1885
2403.9297,0.0979,5.0967,24.1885
2403.9297,0.0973,5.0967,24.1885
2403.9297,0.1161,5.0898,24.1885
2403.9297,0.1213,5.0906,24.1885
2403.9297,0.1202,5.0909,24.1885
2403.9297,0.1752,5.078,24.1885
2403.9297,0.1313,5.0877,24.1885
2403.9297,0.143,5.0855,24.1885
2403.9297,0.1254,5.0844,24.1885
2403.9297,0.1161,5.092,24.1885
2403.9297,0.1155,5.0924,24.1885
2403.9297,0.1219,5.0924,24.1885
2403.9297,0.1161,5.0924,24.1885
2403.9297,0.1196,5.092,24.1885
2403.9297,0.1243,5.0837,24.1885
2403.9297,0.143,5.0862,24.1885
2403.9297,0.1641,5.0776,24.1885
2403.9297,0.1401,5.0891,24.1885
2403.9297,0.143,5.0866,24.1885
2403.9297,0.1313,5.0916,24.1885
2403.9297,0.0955,5.097,24.1885
2403.9297,0.0955,5.0967,24.1885
2403.9297,0.0955,5.0967,24.1885
2403.9297,0.0967,5.096,24.1885
2403.9297,0.0967,5.0967,24.1885
2403.9297,0.0979,5.0967,24.1885
2403.9297,0.0973,5.0967,24.1885
2403.9297,0.0967,5.0967,24.1885
2403.9297,0.0973,5.097,24.1885
2405.1601,0.0961,5.097,24.1885
2405.1601,0.0967,5.096,24.1885
2405.1601,0.0955,5.097,24.1885
2405.1601,0.0955,5.097,24.1885
2405.1601,0.0955,5.0931,24.1885
2405.1601,0.0955,5.097,24.1885
2405.1601,0.0955,5.0974,24.1885
2405.1601,0.1014,5.096,24.1885
2405.1601,0.0961,5.097,24.1885
2405.1601,0.0955,5.0974,24.1885
2405.1601,0.0991,5.0906,24.1885
2405.1601,0.0961,5.097,24.1885
2405.1601,0.0955,5.0942,24.1885
2405.1601,0.0955,5.097,24.1885
2405.1601,0.095,5.0974,24.1885
2405.1601,0.0955,5.097,24.1885
2405.1601,0.1541,5.0895,24.1885
2405.1601,0.1899,5.0819,24.1885
2405.1601,0.1266,5.0898,24.1885
2405.1601,0.1735,5.0758,24.1885
2405.1601,0.1325,5.0884,24.1885
2405.1601,0.1495,5.0855,24.1885
2405.1601,0.1231,5.0898,24.1885
2405.1601,0.1161,5.092,24.1885
2405.1601,0.1149,5.0927,24.1885
2405.1601,0.1143,5.0931,24.1885
2405.1601,0.1184,5.0909,24.1885
2405.1601,0.1143,5.0909,24.1885
2405.1601,0.1149,5.0924,24.1885
2405.1601,0.1108,5.0931,24.1885
2405.1601,0.1207,5.0913,24.1885
2405.1601,0.1084,5.0916,24.1885
2405.1601,0.1002,5.0956,24.1885
2405.1601,0.0955,5.097,24.1885
2405.1601,0.0955,5.097,24.1885
2405.1601,0.0955,5.0967,24.1885
2405.1601,0.0955,5.0967,24.1885
2405.1601,0.0955,5.0967,24.1885
2405.1601,0.102,5.0956,24.1885
2405.1601,0.0955,5.097,24.1885
2405.1601,0.0961,5.0967,24.1885
2405.1601,0.1272,5.092,24.1885
2405.1601,0.095,5.097,24.1885
2405.1601,0.0961,5.097,24.1885
2405.1601,0.0967,5.0967,24.1885
2405.1601,0.0967,5.0967,24.1885
2405.1601,0.0967,5.0967,24.1885
2405.1601,0.1143,5.088,24.1885
2405.1601,0.1149,5.0916,24.1885
2405.1601,0.1319,5.0906,24.1885
2405.1601,0.1682,5.0819,24.1885
2405.1601,0.2233,5.07,24.1885
2406.3828,0.1998,5.0747,24.1885
2406.3828,0.1207,5.0902,24.1885
2406.3828,0.109,5.0924,24.1885
2406.3828,0.1571,5.0895,24.1885
2406.3828,0.0955,5.0967,24.1885
2406.3828,0.1014,5.0956,24.1885
2406.3828,0.0955,5.0967,24.1885
2406.3828,0.0955,5.0967,24.1885
2406.3828,0.095,5.097,24.1885
2406.3828,0.0955,5.0967,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.1014,5.0956,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0961,5.0967,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0961,5.097,24.1885
2406.3828,0.1026,5.096,24.1885
2406.3828,0.0967,5.0967,24.1885
2406.3828,0.0961,5.0956,24.1885
2406.3828,0.1289,5.0942,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0967,5.0967,24.1885
2406.3828,0.0955,5.0967,24.1885
2406.3828,0.095,5.0967,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0955,5.096,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0955,5.0967,24.1885
2406.3828,0.095,5.097,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.095,5.097,24.1885
2406.3828,0.095,5.097,24.1885
2406.3828,0.095,5.097,24.1885
2406.3828,0.0996,5.0956,24.1885
2406.3828,0.0955,5.0967,24.1885
2406.3828,0.095,5.097,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0967,5.0967,24.1885
2406.3828,0.0961,5.0967,24.1885
2406.3828,0.102,5.0956,24.1885
2406.3828,0.0967,5.097,24.1885
2406.3828,0.0961,5.097,24.1885
2406.3828,0.1295,5.0945,24.1885
2406.3828,0.095,5.096,24.1885
2406.3828,0.095,5.0974,24.1885
2406.3828,0.1008,5.097,24.1885
2406.3828,0.095,5.0974,24.1885
2406.3828,0.095,5.0974,24.1885
2406.3828,0.1225,5.0967,24.1885
2406.3828,0.0955,5.0974,24.1885
2406.3828,0.0955,5.097,24.1885
2406.3828,0.0944,5.0974,24.1885
2406.3828,0.095,5.0974,24.1885
2406.3828,0.095,5.0974,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.109,5.0931,24.1885
2407.6055,0.1213,5.0909,24.1885
2407.6055,0.1858,5.0891,24.1885
2407.6055,0.1448,5.0787,24.1885
2407.6055,0.1395,5.0873,24.1885
2407.6055,0.1459,5.087,24.1885
2407.6055,0.1219,5.092,24.1885
2407.6055,0.1149,5.092,24.1885
2407.6055,0.1166,5.0934,24.1885
2407.6055,0.1284,5.0891,24.1885
2407.6055,0.0955,5.0963,24.1885
2407.6055,0.0955,5.097,24.1885
2407.6055,0.095,5.0945,24.1885
2407.6055,0.0944,5.097,24.1885
2407.6055,0.095,5.097,24.1885
2407.6055,0.1014,5.0956,24.1885
2407.6055,0.0944,5.097,24.1885
2407.6055,0.0955,5.0974,24.1885
2407.6055,0.0955,5.0924,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.0944,5.0974,24.1885
2407.6055,0.0996,5.097,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.095,5.097,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.095,5.097,24.1885
2407.6055,0.0944,5.097,24.1885
2407.6055,0.0985,5.0967,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.0955,5.0974,24.1885
2407.6055,0.0961,5.0974,24.1885
2407.6055,0.0955,5.097,24.1885
2407.6055,0.0961,5.097,24.1885
2407.6055,0.0961,5.096,24.1885
2407.6055,0.0944,5.0974,24.1885
2407.6055,0.0944,5.0974,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.095,5.097,24.1885
2407.6055,0.0944,5.0974,24.1885
2407.6055,0.0996,5.096,24.1885
2407.6055,0.0944,5.097,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.095,5.0924,24.1885
2407.6055,0.0944,5.0974,24.1885
2407.6055,0.0944,5.0974,24.1885
2407.6055,0.0991,5.0938,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.0944,5.097,24.1885
2407.6055,0.0991,5.0906,24.1885
2407.6055,0.0944,5.0974,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.0944,5.0974,24.1885
2407.6055,0.095,5.0974,24.1885
2407.6055,0.0955,5.0974,24.1885
2407.6055,0.095,5.096,24.1885
2408.832,0.0955,5.097,24.1885
2408.832,0.095,5.0967,24.1885
2408.832,0.0961,5.0956,24.1885
2408.832,0.095,5.097,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0938,5.097,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0955,5.096,24.1885
2408.832,0.0938,5.0974,24.1885
2408.832,0.095,5.0974,24.1885
2408.832,0.0938,5.0931,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.1002,5.096,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0944,5.0967,24.1885
2408.832,0.1131,5.088,24.1885
2408.832,0.1202,5.0884,24.1885
2408.832,0.1254,5.0913,24.1885
2408.832,0.1664,5.0805,24.1885
2408.832,0.1372,5.0909,24.1885
2408.832,0.1448,5.0884,24.1885
2408.832,0.1799,5.0805,24.1885
2408.832,0.1395,5.087,24.1885
2408.832,0.1219,5.0906,24.1885
2408.832,0.1155,5.0924,24.1885
2408.832,0.1342,5.0902,24.1885
2408.832,0.1143,5.0924,24.1885
2408.832,0.1137,5.0924,24.1885
2408.832,0.1102,5.0927,24.1885
2408.832,0.1131,5.0934,24.1885
2408.832,0.1102,5.0934,24.1885
2408.832,0.1108,5.0931,24.1885
2408.832,0.1014,5.0942,24.1885
2408.832,0.1178,5.0913,24.1885
2408.832,0.0944,5.0956,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0938,5.097,24.1885
2408.832,0.0985,5.096,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0938,5.0974,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0944,5.0974,24.1885
2408.832,0.0938,5.0974,24.1885
2408.832,0.0996,5.096,24.1885
2408.832,0.0955,5.097,24.1885
2408.832,0.095,5.0974,24.1885
2408.832,0.1084,5.0945,24.1885
2408.832,0.095,5.0974,24.1885
2408.832,0.095,5.097,24.1885
2408.832,0.0938,5.0974,24.1885
2408.832,0.0938,5.0974,24.1885
2410.0586,0.0938,5.0974,24.1885
2410.0586,0.112,5.096,24.1885
2410.0586,0.0938,5.0974,24.1885
2410.0586,0.0944,5.0978,24.1885
2410.0586,0.0938,5.0974,24.1885
2410.0586,0.0938,5.0978,24.1885
2410.0586,0.0938,5.0974,24.1885
2410.0586,0.0944,5.0978,24.1885
2410.0586,0.0938,5.0978,24.1885
2410.0586,0.0938,5.0974,24.1885
2410.0586,0.0938,5.0974,24.1885
2410.0586,0.0979,5.096,24.1885
2410.0586,0.1166,5.0974,24.1885
2410.0586,0.0944,5.0978,24.1885
2410.0586,0.1131,5.0924,24.1885
2410.0586,0.1225,5.092,24.1885
2410.0586,0.1196,5.0891,24.1885
2410.0586,0.2321,5.0787,23.9395
2410.0586,0.1237,5.0898,24.1885
2410.0586,0.1348,5.0866,24.1885
2410.0586,0.1664,5.088,24.1885
2410.0586,0.1219,5.0924,24.1885
2410.0586,0.1207,5.092,24.1885
2410.0586,0.1266,5.0902,24.1885
2410.0586,0.1102,5.0945,24.1885
2410.0586,0.0938,5.0974,24.1885
2410.0586,0.1483,5.0945,24.1885
2410.0586,0.1401,5.0902,24.1885
2410.0586,0.119,5.0909,24.1885
2410.0586,0.16,5.0834,24.1885
2410.0586,0.136,5.0884,24.1885
2410.0586,0.136,5.0895,24.1885
2410.0586,0.1477,5.0834,24.1885
2410.0586,0.1202,5.0927,24.1885
2410.0586,0.119,5.0927,24.1885
2410.0586,0.1137,5.0927,24.1885
2410.0586,0.1143,5.0927,24.1885
2410.0586,0.1137,5.0931,24.1885
2410.0586,0.1196,5.0924,24.1885
2410.0586,0.1459,5.0859,24.1885
2410.0586,0.4958,5.0567,23.9395
2410.0586,0.4993,5.0574,24.1885
2410.0586,0.4038,5.0722,24.1885
2410.0586,0.1741,5.0567,24.1885
2410.0586,0.2092,5.0747,24.1885
2411.2734,0.218,5.0682,23.9395
2411.2734,0.1518,5.0848,24.1885
2411.2734,0.1629,5.0823,24.1885
2411.2734,0.1541,5.0844,24.1885
2411.2734,0.1254,5.0895,24.1885
2411.2734,0.1219,5.0898,24.1885
2411.2734,0.1248,5.0884,24.1885
2411.2734,0.1202,5.0902,24.1885
2411.2734,0.1284,5.0888,24.1885
2411.2734,0.126,5.0902,24.1885
2411.2734,0.1219,5.0906,24.1885
2411.2734,0.1254,5.0909,24.1885
2411.2734,0.15,5.0902,24.1885
2411.2734,0.1225,5.0906,24.1885
2411.2734,0.1207,5.0906,24.1885
2411.2734,0.1231,5.0909,24.1885
2411.2734,0.1225,5.0909,24.1885
2411.2734,0.1207,5.0909,24.1885
2411.2734,0.1313,5.0866,24.1885
2411.2734,0.1471,5.0841,24.1885
2411.2734,0.1319,5.0873,24.1885
2411.2734,0.1436,5.0877,24.1885
2411.2734,0.1963,5.0754,24.1885
2411.2734,0.1178,5.092,24.1885
2411.2734,0.1178,5.0927,24.1885
2411.2734,0.1237,5.0916,24.1885
2411.2734,0.1172,5.0931,24.1885
2411.2734,0.1184,5.0913,24.1885
2411.2734,0.1125,5.0927,24.1885
2411.2734,0.0938,5.0974,24.1885
2411.2734,0.0938,5.0974,24.1885
2411.2734,0.0938,5.0974,24.1885
2411.2734,0.0932,5.0974,24.1885
2411.2734,0.0932,5.0974,24.1885
2411.2734,0.0991,5.096,24.1885
2411.2734,0.0938,5.0974,24.1885
2411.2734,0.0932,5.0974,24.1885
2411.2734,0.1284,5.0916,24.1885
2411.2734,0.1383,5.092,24.1885
2411.2734,0.1342,5.0906,24.1885
2411.2734,0.1788,5.0816,24.1885
2411.2734,0.1301,5.0898,24.1885
2411.2734,0.1372,5.0873,24.1885
2411.2734,0.153,5.0837,24.1885
2411.2734,0.1131,5.0927,24.1885
2411.2734,0.1207,5.092,24.1885
2412.5039,0.1243,5.0906,24.1885
2412.5039,0.1102,5.0931,24.1885
2412.5039,0.0944,5.097,24.1885
2412.5039,0.095,5.0974,24.1885
2412.5039,0.0938,5.0974,24.1885
2412.5039,0.0932,5.0978,24.1885
2412.5039,0.0938,5.0974,24.1885
2412.5039,0.0938,5.0967,24.1885
2412.5039,0.0932,5.0978,24.1885
2412.5039,0.0932,5.0978,24.1885
2412.5039,0.0932,5.0974,24.1885
2412.5039,0.0932,5.0978,24.1885
2412.5039,0.0932,5.0967,24.1885
2412.5039,0.0991,5.0963,24.1885
2412.5039,0.0938,5.0974,24.1885
2412.5039,0.0932,5.0974,24.1885
2412.5039,0.1172,5.0913,24.1885
2412.5039,0.1178,5.092,24.1885
2412.5039,0.1366,5.0895,24.1885
2412.5039,0.2432,5.0787,24.1885
2412.5039,0.1395,5.0852,24.1885
2412.5039,0.1213,5.0888,24.1885
2412.5039,0.1319,5.0848,24.1885
2412.5039,0.1137,5.0927,24.1885
2412.5039,0.1219,5.0916,24.1885
2412.5039,0.1307,5.0888,24.1885
2412.5039,0.1225,5.0909,24.1885
2412.5039,0.1102,5.0934,24.1885
2412.5039,0.126,5.0924,24.1885
2412.5039,0.1172,5.0902,24.1885
2412.5039,0.1846,5.0769,24.1885
2412.5039,0.1495,5.0873,24.1885
2412.5039,0.1366,5.0877,24.1885
2412.5039,0.1131,5.0924,24.1885
2412.5039,0.1125,5.0927,24.1885
2412.5039,0.194,5.0769,24.1885
2412.5039,0.2004,5.0765,24.1885
2412.5039,0.1418,5.0852,24.1885
2412.5039,0.1155,5.0909,24.1885
2412.5039,0.1114,5.0916,24.1885
2412.5039,0.1114,5.0931,24.1885
2412.5039,0.1436,5.0906,24.1885
2412.5039,0.126,5.0898,24.1885
2412.5039,0.1284,5.0898,24.1885
2412.5039,0.0991,5.096,24.1885
